Episode Name,Characters,Dialogue
Unraveling,Light,That's unusual for Dad. [hangs up] I wonder if he's in a meeting right now.
Unraveling,Woman,"Please, I need to speak directly with someone from the special investigation task force. It's urgent."
Unraveling,Receptionist 1,"I'm sorry ma'am, but I can't help you. As I've told you already, there is no one at task force headquarters right now."
Unraveling,Woman,[sighs]
Unraveling,Light,[thinking] There's no one at headquarters? Dad's cell is turned off. What's going on?
Unraveling,Woman,Can't you contact them somehow? I have information relating to the Kira investigation.
Unraveling,Light,[thinking] The Kira investigation? [approaches]
Unraveling,Receptionist 1,"Look, I'll call headquarters one more time for you. [picks up phone] One moment."
Unraveling,Light,"[approaching desk with bag] Hi, I'm Detective Soichiro Yagami's son, Light Yagami. I brought my father a change of clothes, but it doesn't look like he's in. Can I leave them here?"
Unraveling,Receptionist 2,"Sure. Hey, I haven't seen you in a while, Light."
Unraveling,Light,"Oh, I'm sorry, uh..."
Unraveling,Receptionist 2,"What, you don't remember? You helped solve the insurance fraud murder investigation. Sometime last year. But hey, no one remembers the receptionist, do they?"
Unraveling,Light,"Oh, I'm sorry, I'm terrible with faces. I just need to sign my name on this form, right?"
Unraveling,Receptionist 2,"So Light, does this mean you're gonna be helping us with the Kira investigation, too?"
Unraveling,Light,"Sure! If all goes well, maybe I'll find Kira before L does."
Unraveling,Woman,[looks up at Light][thinking] Find him before L does?
Unraveling,Receptionist 2,"[hangs up phone] As I thought, there's no one at headquarters. You're going to have to trust me on this, ma'am. I'll be sure to give them your message as soon as I see them. I promise."
Unraveling,Woman,That's not good enough. I have to tell them in person!
Unraveling,Light,Excuse me?
Unraveling,Light,"My father is actually in charge of the Kira investigation. If you'd like, I could pass your message onto him. His cellphone is off at the moment, but I should be able to contact him soon. A number of FBI agents were just killed, and a lot of detectives have quit the case because they're afraid of Kira, so he's pretty busy right now"
Unraveling,Receptionist 2,"Uh, Light, it's probably better if you don't discuss this with."
Unraveling,Light,"True, but it's practically common knowledge at this point. Besides, I feel like I can trust her. You can almost see it in her eyes. She's a wise and careful person. You heard about what happened, and you must have figured out that the police had a leak of some kind. And that's why you wanted to tell them in person. You thought this through. Well, am I right?"
Unraveling,Woman,[gasps]
Unraveling,Light,"I'm sure my father will call me once he checks his messages. When he does, I'll give you the phone and let you talk to him."
Unraveling,Woman,[they stop] You're sure that's alright?
Unraveling,Light,"Oh yeah. You understand why I can't just give you my father's cell phone number, but I have no problem letting you use my phone to talk to him. You'll have to trust my father and I, which I hope won't be too difficult for you. [laughs]"
Unraveling,Ryuk,[thinking] Why is he so happy?
Unraveling,Woman,[bows] Thank you so much.
Unraveling,Ryuk,"[laughs] She walked right into that one, didn't she?"
Unraveling,Light,"I've gotta say, you must be pretty brave to be getting involved in the Kira case like this."
Unraveling,Woman,"Oh, not really."
Unraveling,Light,"So according to you, is Kira some [clears throat]. Um, we've been talking, and I just realized I don't even know your name. My name is Light Yagami. ""Light""'s written with the character for ""moon"" and ""Yagami"" for the characters ""night"" and ""god"". [chuckles] Kinda weird, huh?"
Unraveling,Shoko,"My name's Shoko Maki. It's written with the characters for ""shining"". ""Ko"" as in ""child"" space and ""ki"" as in ""tree""."
Unraveling,Light,"Miss Maki, right?"
Unraveling,Light,"Miss Maki, I've been thinking about Kira's powers, and I believe they somehow enable him to control his victims before they die."
Unraveling,Shoko,"So do I! It's odd that you say that, because that's exactly what I've been thinking. Kira's able to control their actions before he kills them, but there's more to it. If my analysis so far is correct, Kira can kill in a number of ways, not just with a heart attack."
Unraveling,Light,[thinking] She knows? Who is this woman?
Unraveling,Shoko,"I don't think anyone else knows this yet. But if the police are willing to consider it, I bet it could help them catch Kira."
Unraveling,Light,"You know, that possibility never even crossed my mind. So what you're saying is, any time Kira wants one of his murders to go undetected, he wouldn't use a heart attack."
Unraveling,Shoko,Right. I'm almost positive someone I know may have met Kira.
Unraveling,Light,"Met Kira? [laughs] I'm sorry, but if a person came in saying they met Kira, the police would be more than a little skeptical, to say the least."
Unraveling,Shoko,"[dejectedly] I know. That's why I need to explain it in person to someone at task force headquarters. Otherwise, I'm afraid they'd just write me off"
Unraveling,Light,But wouldn't it be better if your friend spoke to them instead?
Unraveling,Shoko,"He probably would, but he's no longer alive. He was one of the twelve FBI agents who came to Japan to investigate Kira."
Unraveling,Light,[gasps][thinking] An FBI agent. Who met Kira. Could it be?
Unraveling,Shoko,"[echoing] You see, he was also my fiancé. While he was working, he got caught up in a bus-jacking, and I have reason to believe that he met Kira on that bus."
Unraveling,Light,[thinking] Raye Penber. [stops walking]
Unraveling,Shoko,[stops and turns around] Is something wrong?
Unraveling,Light,Nothing. I'm sorry to hear that he passed away. [they continue walking] So what makes you think he met Kira on that bus.
Unraveling,Shoko,"Because eight days after that bus was hijacked, he died, along with the other FBI investigators. The same man had attempted to rob a bank two days before he hijacked that bus, then he dies in an accident? Just like that? [chuckles] I mean, really, what are the odds? I've come to believe that Kira set up that bus-jacking. It was planned to bring him in contact with my fiancé, in order to obtain information on the identities of the other FBI agents, so he could get rid of them all. Anyway, what stands out to me is that the hijacker died in an accident. In other words, it suggests that heart attacks aren't the only way Kira can kill people. [stops at light]"
Unraveling,Light,"Okay, so the busjacker didn't die of a heart attack, and based on that, you're saying Kira has other ways of killing people?"
Unraveling,Shoko,Yes.
Unraveling,Light,"Don't take this the wrong way, but I think that's a bit of a leap of faith."
Unraveling,Shoko,"There's no other way of looking at it. If Kira was controlling the hijacker, chances are, he killed him, too."
Unraveling,Light,I still don't see it.
Unraveling,Shoko,"I've been wondering about that bus-jacking ever since my fiancé first told me about it. After he calmed down, I asked him for details. He didn't mention any names or anything like that, but he told me one thing."
Unraveling,Light,What did he say?
Unraveling,Shoko,That he'd been put in a situation where he had to show his FBI ID to someone.
Unraveling,Light,Hmm...
Unraveling,Shoko,The operation was undertaken secretly without the NPA's knowledge. He wasn't allowed to show his ID. I think whoever saw his ID that day is responsible for the deaths of all the agents.
Unraveling,Ryuk,[thinking] Unbelievable. She figured it out! This must be the oversight Light was worried about.
Unraveling,Light,"I understand. You're the only one who knows any of this, and you want nothing more than to avenge your fiancé by bringing Kria to justice, right? And now you're convinced that Kira can kill without using a heart attack?"
Unraveling,Shoko,Yes.
Unraveling,Light,"There's no doubt in my mind your deductive skills are excellent, but you can't deny that you have a personal interest in the case. Still, your theory is worth looking into. That's for sure. Your testimony could be central to the case."
Unraveling,Shoko,It could.
Unraveling,Light,"If what you're telling me is true, then it'll only be a matter of time before the police catch up with Kira. The person your fiancé showed his ID to on the bus that day, it had to be Kira."
Unraveling,Shoko,[nods] That's right.
Unraveling,Light,That was close. This woman. If she'd spoken to the police before I met her... But it seems there's a god on my side after all. And not just a god of death.
Unraveling,Light,"I have to admit, I'd really love to see how she dies, but I can't be caught following her around. Go on. Hurry to your death."
Overcast,Light,"[thinking] Regardless of how she came to the conclusion, the fact remains this woman knows the truth. If she gives this information to the police, it won't take them long to figure out that Kira is actually me. I have no choice but to eliminate her."
Overcast,Shoko,Something wrong?
Overcast,Light,"[stops] Oh, it's nothing. But the more I think about it, the more your theory makes sense to me. We can't waste any time. We need to start investigating it right away."
Overcast,Shoko,What? Really? Do you mean that?
Overcast,Light,Yes. So have you told anyone else about this?
Overcast,Shoko,No. You're the first person I've told.
Overcast,Ryuk,"[chuckles] You're lucky, but how can you get rid of her? It's not like you can do it here."
Overcast,Light,"[thinking] Well, you have a gift for stating the obvious, Ryuk. [reaches into pocket and pulls out paper from the Death Note and a pencil]"
Overcast,Ryuk,"Oh, aren't you bold."
Overcast,Light,Let's get started. Could you please tell me the date and time of the bus-jacking incident?
Overcast,Shoko,"It was December twentieth, in front of Asagao Hill, at 11:02 A.M., bound for Space Land."
Overcast,Light,"[writing] December twentieth, and they were on their way to Space Land."
Overcast,Shoko,Yes.
Overcast,Light,"[thinking] This way, no one will find her body. And even if they do, they'll just assume that the death of her fiancé drove her to commit suicide."
Overcast,Ryuk,[laughs]
Overcast,Light,"[thinking] Hmm? What's so funny, Ryuk?"
Overcast,Ryuzaki,"I apologize for questioning you all like that, but I am afraid I had no other choice."
Overcast,Ryuzaki,[cont'd] I've determined that Kira is not among us.
Overcast,Soichiro,"Ryuzaki, how can you be certain that we're all innocent?"
Overcast,Ryuzaki,"Well, to be honest, from the beginning I set a number of traps that would reveal if any of you was Kira. But after speaking with you one-on-one, I don't feel the need."
Overcast,Ryuzaki,Excuse me. [picks up phone]
Overcast,Matsuda,[thinking] Unbelievable. He tells us to turn off our cellphones.
Overcast,Ryuzaki,[on phone] Understood. I'm just about finished here anyway. You got the key so let yourself in. [hangs up] Watari is on his way.
Overcast,Light,"[putting paper and pencil in his pocket] So that's everything. I'd like to report this incident to my father, if it's okay with you, that is."
Overcast,Shoko,"Well, if it's all the same, I think I'd like to report it myself. And after talking to you, I've decided that it would be best to do it as soon as possible. [turns and starts walking]"
Overcast,Light,"[following] Uh, that makes sense. [thinking] Just ten seconds until 1:15. I have to admit, I'd really love to see how she dies, but I can't be caught following her around. [closeup of his watch ticking in the background] Go on. Hurry to your death."
Overcast,Shoko,Kira will definitely be caught. Don't you think?
Overcast,Light,"[eyes widening] Huh? ...Hmm [checks watch; ticking stops][thinking] What's going on? It should have happened already. This doesn't make sense. I don't understand why she's not leaving. I've had no problems making people kill themselves in the past. All I had to do is write the word ""suicide"". The criminals I tested it on all hung themselves exactly when I specified. My experiments indicate that in a situation like this, I should be able to control a person's actions. So what's wrong?"
Overcast,Ryuk,[laughs maniacally]
Overcast,Light,"[thinking] Ryuk... He laughed just like that when I was writing in the Death Note. And that's not all. I remember thinking how it was bizarre how he laughed when I asked for her name. In fact, he's reacted the same way every time her name comes up. An alias!"
Overcast,Watari,"Gentlemen, it's an honor to meet all of you."
Overcast,Aizawa,This person is Watari?
Overcast,Matsuda,"Um, what about your usual outfit?"
Overcast,Watari,"If I dressed like that, I'd be announcing to the world that I am ""Watari"". That's all it takes to give away the location of our headquarters and Ryuzaki."
Overcast,Matsuda,Oh. I see.
Overcast,Watari,"Ordinarily, I would never show my face to any of you. The fact that I'm here is proof that you've won Ryuzaki's trust."
Overcast,Matsuda,"[rubbing the back of his head] Now that you mention it, I do feel honored. [laughs nervously]"
Overcast,Watari,"[holding forth a silver briefcase] Well then, I've brought those items you requested. It's all here."
Overcast,Ryuzaki,Could you please pass them out to everyone?
Overcast,Watari,"Yes. [opens briefcase to reveal new police IDs] Gentlemen, these are your new police IDs."
Overcast,Aizawa,But what for?
Overcast,Light,[stops and turns to look at Light] I should probably be getting back soon.
Overcast,"""Shoko""",Hmm?
Overcast,Light,Someone from the task force might be back there by now.
Overcast,"""Shoko""","Oh, yeah, you could be right. Let's cross our fingers and hope someone's there."
Overcast,Light,"Yeah. [""walks off""]"
Overcast,"""Shoko""","[""thinking""] Dammit! I'm running out of options here. [""quietly growls and starts to follow Maki again""] I have to stop this before it's too late. Oh no. What if my father calls back now? I already promised her that I'd let her talk to him if he did. If this phone rings, it's all over for me. What am I gonna ""do""? [""pause""] This is crazy. All I have to do is turn my cellphone off. [""phone beeps off""] Problem solved. Now, calm down. You know what needs to be done. Just find out her real name. Her purse. Her pockets. She's gotta have a driver's license or some kind of personal identification on her somewhere. She's a woman after all. I suppose if I ""had"" to, I could use force. No... no, the last thing I want to do is make a scene in public. I've gotta get her somewhere isolated. But where? And what explanation could I give her? Ah, it would never work, she's too careful. I need a better approach. I can do this. I'm going to convince her to give me her real name."
Overcast,Light,"Hey, Light. You know, that deal I mentioned is still open. It's just like putting on contact lenses. Completely painless."
Overcast,Ryuk,"[""thinking""] Would I be giving to give up half my life, just so I could learn this woman's real name? ...No. I ""wouldn't"". In fact, it's not even worth considering. Now quit wasting my time! Just shut your mouth, Shinigami."
Overcast,Light,"[""stops and turns""] Excuse me."
Overcast,"""Shoko""","[""stops""] Yes?"
Overcast,Light,"Uh, do you still have business at the police station, then? I'd like to go there by myself, if you don't mind."
Overcast,"""Shoko""","[""pauses""] Yeah, no problem."
Overcast,Light,Our names and ranks are false.
Overcast,Soichiro,Why did you give us fake IDs?
Overcast,Matsuda,"As you know, Kira requires a name and a face to kill. [""sips tea""] We will confront him with that premise in mind. And I think it should be obvious why."
Overcast,Ryuzaki,"Yes, but of all people, the police shouldn't use fake IDs."
Overcast,Ukita,"Enough. What choice do we really have, given the capabilities of our enemy? As long as you're working on this case, I think we're going to need all the protection one can get. It would be foolish not to use them."
Overcast,Soichiro,"Yeah, you've got a good point."
Overcast,Matsuda,[nods] Uh-huh.
Overcast,Aizawa,"Remember, anytime you're in a situation where you have to give out your name to a stranger, make sure to use the name from your fake ID. Undestood?"
Overcast,Ryuzaki,Right.
Overcast,Matsuda,And be careful not to take them out while in the presence of other police officers. I'm sure I don't need to tell you that could cause problems for us.
Overcast,Ryuzaki,I understand.
Overcast,Aizawa,"[opening another silver briefcase on a table filled with belts] Very well, then. I'd like to request that you wear these at all times."
Overcast,Watari,Matsuda
Overcast,Matsuda,"Uh, belts?"
Overcast,Watari,Each one has a transmitter in the buckle. This will allow Ryuzaki to monitor your whereabouts. And when you press the buckle twice like this...
Overcast,Watari,"[cont'd] ...my cell phone will ring, displaying your name. [hangs up cell phone] And I'll call you back immediately, but you won't see my number displayed. In the morning, all of you will go to the police station as usual. Then, later on in the day, we'll use this method, we'll use this method to confirm the name of Ryuzaki's hotel and his room number. Please use this for emergencies as well"
Overcast,Matsuda,"[smiling and fiddling with his belt] No way, this is totally cool! I feel like some kind of secret agent going after Kira!"
Overcast,Soichiro,"Quiet, Matsuda! This is not the time to be fooling around. Knock it off!"
Overcast,Matsuda,"[dejectedly] Yes, sir."
Overcast,"""Shoko""","Thank you so much for everything you've done, Light. After talking to you, I feel much more confident about my theory."
Overcast,Light,Not at all
Overcast,Light,"[thinking] Considering that Ryuk mentioned that eye deal again, there's no doubt in my mind that she used an alias. At this rate, once she goes to the police with her theory about Kira being on that bus, and they look at all the people Raye Penber was investigating, it won't take them long to zero in on me."
Overcast,Ryuk,"[chuckles] Hey, she's leaving. So now what?"
Overcast,Light,"[thinking] I've got about five minutes before that woman gets to police headquarters. Think. I need her real name, and I don't have much time to spare."
Overcast,Light,"[thinking] If this woman makes it to the police station and someone from the task force has returned by then, it'll all be over for me. I've gotta find out a real name and eliminate her quickly. Only three minutes left until she reaches the station. Alright. [walks faster to catch up]"
Overcast,Ryuk,Oh? Whatcha doin'?
Overcast,Light,Excuse me.
Overcast,"""Shoko""",Yes?
Overcast,Light,There's something that I should probably tell you.
Overcast,"""Shoko""",Okay.
Overcast,Light,"The thing is, it'll be impossible for you to contact anyone from the task force directly."
Overcast,"""Shoko""",Huh?
Overcast,Light,"[thinking] That's right. Keep the conversation going. I just need to find something she can latch onto, and I've got her. Once she's comfortable, then I can get her real name. I can do this."
Overcast,"""Shoko""",[annoyed] I can't contact anyone? But why not?
Overcast,Light,Didn't you find it odd there was no one at task force headquarters?
Overcast,"""Shoko""","Uh, yeah, I did find it a bit strange, but I didn't..."
Overcast,Light,Let me explain: the task force has been organized so that its members can't be identified and nobody on the outside knows who's in charge
Overcast,"""Shoko""",Mmm...
Overcast,Light,"If the members names were ever made public or the structure of the task force was revealed, we'd likely see another tragedy along the lines of the one that claimed your fiance's life."
Overcast,"""Shoko""",I see.
Overcast,Light,"That's why you were told earlier that no one was at task force headquarters. What I'm trying to say is, you'll never be able to talk to someone directly from the task force, because the police simply won't allow it."
Overcast,Ryuk,[chuckles] That's pretty clever. I'm impressed.
Overcast,"""Shoko""","If this is supposed to be a secret, then how do you know so much?"
Overcast,Light,Very well. You leave me no choice. It's because I'm actually a member of the task force.
Overcast,Ryuk,Huh?
Overcast,"""Shoko""","I'm sorry. You're telling me that you're an agent. Yes. L is currently in charge of the task force, and he's leading our investigation."
Overcast,"""Shoko""","Yes. To be honest, I already suspected that."
Overcast,Light,"He was concerned that the task force had become to small. Many detectives had quit, fearing for their lives, and so despite the fact that I'm a high school student, he brought me on board to help out with the investigation. After all, I've helped them solve cases in the past."
Overcast,"""Shoko""","So L trusts you, then."
Overcast,Light,"I can go to task force headquarters whenever it suits me, and I'm allowed to investigate freely as I see fit. You see, these days the task force is made up of a chosen few. An elite group of people handpicked for the job by L. All are highly skill, well respected, and above all, trustworthy."
Overcast,Shoko,[gasps]
Overcast,Ryuk,[laughs]
Overcast,"""Shoko""","[pauses] Thanks for explaining, but just to be safe, I'd like to visit the task force headquarters again."
Overcast,Light,Huh?
Overcast,"""Shoko""",Goodbye. [walks away]
Overcast,Light,"Uh, please, wait a second! [runs to catch up] It's like I just told you. They won't let you talk to anyone."
Overcast,"""Shoko""","I know, but I was hoping I could speak with L directly."
Overcast,Light,[lets out small breath]
Overcast,Ryuzaki,"Oh, and come to think of it, who's at the police station right now?"
Overcast,Soichiro,"Actually, no one's there at the moment."
Overcast,Ryuzaki,That's not good news. We need someone there at all times. Work in shifts if you have to.
Overcast,Soichiro,"I understand. Aizawa, I'll put you in charge of that for today."
Overcast,Aizawaw,"[standing up] Yes, sir. I'm on my way. Won't take me long."
Overcast,Light,"[urgently] Miss Maki, please, wait a second! It's literally impossible to meet L. This is pointless!"
Overcast,"""Shoko""",You may be right. But I think that there's a chance that he'll meet with me.
Overcast,Light,Huh?
Overcast,"""Shoko""","Although the only contact I've had with him is following orders through a computer, he might remember who I am. You see, I worked under him in a case in the U.S. about two years ago."
Overcast,Light,A-are you serious? You worked under L?
Overcast,"""Shoko""","Yes. I didn't tell you this, but up until three months ago, I worked as an FBI agent."
Overcast,Light,"[gasps][thinking] This is it. Finally, something I can use. [aloud] Guess I shouldn't be surprised. In fact, I noticed early on that your investigative skills were far beyond those of an amateur."
Overcast,Light,"[cont'd] You're very cautious, and you seem to have a gift for getting to the heart of the matter. [starts walking away and stops when behind her] If I could, I'd like to learn from you."
Overcast,Ryuk,[laughs] One lie after another. You make it look easy.
Overcast,"""Shoko""","From the beginning, I knew I had to do things outside the regular channels, because from my perspective, both the police and the members of the task force were suspects. But I'm certain that I can trust L. Maybe it's unrealistic, but I think that if I go to the headquarters and give them my name, there's a chance that they'll let me speak with him directly."
Overcast,Light,"I see. But if the only person you could trust with this info was L, then why me?"
Overcast,"""Shoko""","I suppose I was upset that they wouldn't allow me to see anyone from the task force, and then you came along, claiming to be the son of the lead detective and... No, that's not it. I'll be honest with you. It's because, you remind me of L. There's something about you that's just like him."
Overcast,Light,Hmm... [turns around to face her] Will you investigate this case with me?
Overcast,"""Shoko""",Huh?
Overcast,Light,I want you to come work with us as part of the task force. We could use your help.
Overcast,Light,"[cont'd] Please, I know this is sudden, but the team needs people like you. I'm serious. You could be doing so much more than gathering information on your own. You have all the experience as an FBI agent, your more talented than most of the detectives currently on the task force, and L obviously trusted you in the past. It wouldn't be that difficult for you to join. All you'd need is some valid identification, a recommendation from a current task force member, and of course, you'd need to get L's permission."
Overcast,"""Shoko""",You want me to join the task force?
Overcast,Light,I can't help but think it must be fate that I met you today. I'd like to be the one to recommend you.
Overcast,Light,"[cont'd][rubbing the back of his head] Oh, I'm sorry about that. I guess I got a little bit too excited."
Overcast,"""Shoko""",It's okay. [chuckles]
Overcast,Light,"I mean, even if you acted as a consultant on this investigation, it would be a great help. I'm sure you have personal obligations to attend to. Not to mention the fact that you live in the United States."
Overcast,"""Shoko""","It's true. Before all this happened, I thought I'd continue living in America with my fiancé. We'd planned on getting married in the spring. But now he's gone, so I'm not sure what to do anymore."
Overcast,Light,"[thinking] Alright, I've come this far. All she needs is a little encouragement. [aloud] But you're young and beautiful and you've got your life ahead of you. Why put it all in danger for this"
Overcast,"""Shoko""","[desperately] No! Now that Raye's gone, I've got nothing to lose anymore. I want to catch Kira! I don't care about anything else. It's all I wanna do. Please let me investigate this case with you."
Overcast,Ryuk,Huh? [laughs hysterically]
Overcast,Light,"Yes, of course. I just need to see some form of identification before we proceed."
Overcast,"""Shoko""","Oh, um..."
Overcast,Light,Yes?
Overcast,"""Shoko""","You see, the name I gave you earlier, well, it wasn't actually my real name. [bows] I'm so sorry."
Overcast,Light,"Don't worry, it's all right. To be honest, I'm impressed by how incredibly thorough you've been. But I suppose that's just further proof of your capabilities."
Overcast,"""Shoko""","So will a Japanese driver's license do the trick, then?"
Overcast,Light,Sure.
Overcast,Light,[thinking] I made it in time.
Overcast,Naomi,"Uh, so, if you don't mind me asking, why do you keep checking your watch?"
Overcast,Light,"[Oh, well... I guess it's because... [checks his watch, which has almost hit the forty second mark] Because I'm Kira."
Overcast,Light,What's the matter?
Overcast,Naomi,There's something I have to do.
Overcast,Light,Hmm. [pulls out cellphone] My father's cellphone might be available now. Do you wanna see if you can talk to him?
Overcast,Naomi,"No, thank you. I have nothing to say to him."
Overcast,Light,"Then goodbye, Naomi Misora."
Overcast,Light,"Okay, so the busjacker didn't die of a heart attack, and based on that, you're saying Kira has other ways of killing people?"
Overcast,Light,"With Ryuk's information and my preparations, I can continue to kill criminals who names are broadcast on the news, while masquerading as a typical high school student studying for his entrance exams. Just watch me, L."
Glare,Aizawa,That was footage from surveillance cameras at the station. The death of one of the FBI agents is captured on here. [groans]
Glare,Ryuzaki,"Let's see the following scenes again: Raye Penber passing the ticket gate on his way in, then him boarding the train, then finally the part where he dies on the platform. [bites into ice cream]"
Glare,Aizawa,Okay. [sorting through surveillance tapes] Let's see...
Glare,Matsuda,I think it's next to that.
Glare,Aizawa,"Oh, here it is."
Glare,Matsuda,"[reviewing document] Um, so based on the records I have here, Raye Penber comes through the west entrance of Shinjuku Station at 3:11 PM. Then at 3:13 he boards a train on the Yamanote Line. But even if he was following someone at that time, I think it's going to be very difficult for us to draw any real conclusions from the blurry video. Then at exactually 4:42 P.M. a—"
Glare,Matsuda,"[cont'd] Nnn. Oh, thank you, Watari."
Glare,Matsuda,"Uuuumm, and at 4:42 P.M., he exits the train at Tokyo station and dies on the platform"
Glare,Ryuzaki,"It's quite strange, don’t you think?"
Glare,Aizawa,[happily with ice cream] Hah...
Glare,Soichiro,I'm sorry. What do you find strange?
Glare,Matsuda,"Yeah, what is it. Did you notice something?"
Glare,Ryuzaki,"[licks ice cream] Mmm. [swallows] We know that Raye Penber got on the train and then an hour and a half later he got off and died on the platform. But the Yamanote Line only takes an hour to complete its circuit. And more importantly, there's the envelope."
Glare,Aizawa,"Uh, whaddya mean?"
Glare,Ryuzaki,He's holding what looks like an envelope when he passes through the ticket gate.
Glare,Aizawa,"[gasps] You're right! It's there, under his arm! [looks at other screen] But in the footage right before his death, it's gone! I can't believe you actually caught that!"
Glare,Soichiro,"[grabs paper] Well, I don't see an envelope on this list of his personal effects."
Glare,Ryuzaki,"Which means it was left on the train. And if you watch closely, at the very end here... [fastforwards tape to Raye dying on platform] it seems like he's straining to look inside the train before the doors close. You can see right here."
Glare,Soichiro,"If that's the case, do you think it could mean something?"
Glare,Ryuzaki,Wouldn't it be interesting if Kira was on that train?
Glare,Soichiro,That's impossible!
Glare,Ryuzaki,"I admit, I find it hard to believe as well. There's no reason for Kira to come to the scene of his own crime when he can kill from a distance. [takes breath] Well... maybe he was counting on us to make that assumption, and figured he could get away with such a bold move. [eats ice cream] Mmm..."
Glare,Ryuk,"[offscreen] What's going on with you, Light?"
Glare,Ryuk,[cont'd] You haven't stopped writing criminals' names in the Death Note for four days straight. So what are you trying to prove? I don't see the point of writing these names weeks in advance. I've never seen the Death Note used like this.
Glare,Light,"Consider it insurance. Suppose the son of the Detective Superintendent of the NPA was hospitalized. If criminals stop dying at the same time, it wouldn't be difficult to connect the two."
Glare,Ryuk,So that's what this is.
Glare,Light,Are you sure that I can use any date as long as it's before the end of a person's predetermined lifespan?
Glare,Ryuk,"Well, I can't guarantee it, because we Shinigami don't normally work that way, but I suppose any time before the end of their lifespan should work."
Glare,Light,"I really can't count on you, can I?"
Glare,Ryuk,Ya got that right.
Glare,Watari,"[on phone] Yes? Yes, would you please hold for a moment? [to Ryuzaki] Ryuzaki, it's Ukita at the NPA. He says he's on the phone with someone from the tip-line who has information for us."
Glare,Ryuzaki,"Right. Then give Ukita the number for line five and ask him to have the informant call that line instead. It'll be safer that way. Mr. Matsuda, it's okay for you to turn your cellphone on now. Actually, please turn it on right away."
Glare,Matsuda,"Uh, sure."
Glare,Ryuzaki,"[using fake voice] Yes, this is Suzuki, head of Kira investigation Public Information Division. [pauses][in real voice] Raye Penber's fiancée? Naomi Misora..."
Glare,Ryuzaki,[cont'd] I've heard that name before...
Glare,Ryuzaki,"[gasps] [thinking] So it's her. She's from the Los Angeles BB Murder Case. That's right! She was working under me. I guess she must have come to Japan with her fiancé. [hangs up cellphone and hands it to Matsuda][aloud] Well, apparently she's been missing since the day after her fiancé died."
Glare,Matsuda,I'm sure that anyone in her situation would be pretty depressed. Was it...?
Glare,Aizawa,Suicide.
Glare,Ryuzaki,"No. The Naomi Misora I knew was strong. Not to mention she was also an excellent FBI agent. If anything, it's more likely that she'd be trying to catch Kira. It appears she came to Japan with Penber, it's possible that she may have found a lead... [thinking] If that's the case, did Kira manage to get to her first? [aloud] Everyone. At this point, I'd like to focus our investigation on only those people who Raye Penber was tailing. In particular, he was assigned to two police officers and those closest to them."
Glare,Soichiro,Very well. Who are these two individuals he was investigating?
Glare,Ryuzaki,"Deputy Director Kitamura, along with Detective Superintendent Yagami and their families."
Glare,Soichiro,[gasps]
Glare,Ryuzaki,"At this stage, I'd like to place wiretaps and surveillance cameras in both households."
Glare,Light,"[thinking] I have to make sure there's no evidence left on this computer, just in case someone goes through it. Now I just have to hide these clippings from the Death Note in here."
Glare,Ryuk,"It seems you're pretty skilled with your hands. I bet you're pretty popular with the girls, aren't you?"
Glare,Light,"Skill has nothing to do with it. It's your looks that count. I'm guessing you're not that popular, are you?"
Glare,Ryuk,[upset] Huh?
Glare,Matsuda,Surveillance cameras? Ryuzaki!
Glare,Aizawa,"I don't see how you could even consider this. If this got out, we'd have a civil rights scandal on our hands! We'd all lose our jobs."
Glare,Ryuzaki,You told me you'd be willing to risk your lives for this investigation. But you wouldn't risk your jobs?
Glare,Matsuda,"Uh, uh..."
Glare,Soichiro,"Ryuzaki, what are the odds that Kira is in one of those households."
Glare,Ryuzaki,"Maybe ten percent. No, it's closer to five percent."
Glare,Matsuda,"Seriously? I'm sorry, but it's not worth the risk."
Glare,Soichiro,No.
Glare,Aizawa and Matsuda,[gasp]
Glare,Soichiro,"[cont'd] Of all the people we've investigated so far, not one of them seemed even the least bit suspicious. Even if there's only a one percent chance, we simply can't afford to ignore it."
Glare,Matsuda,Chief?
Glare,Soichiro,"I don't have to tell you how offended I am to learn my family is under suspicion. Having said that, just go ahead with it."
Glare,Aizawa and Matsuda,[gasp]
Glare,Soichiro,"[cont'd] And make sure you install them everywhere. I don't wany blind spots in the house, and that includes the bathroom."
Glare,Ryuzaki,Thank you very much. That was my intention
Glare,Aizawa,"Come on, Chief, you don't have to agree to this!"
Glare,Matsuda,"Yes, he's right! Think about your family! You have a wife and daughter at home, don't you?"
Glare,Soichiro,"[spins around][angrily] Yes, I'm well aware of that fact! But there is no point of doing this if we can't be thorough! Now I suggest you keep quiet!"
Glare,Matsuda,I'm sorry.
Glare,Soichiro,"No, it's okay. Excuse me."
Glare,Ryuzaki,"As a courtesy to the chief and his family, only he and I will conduct surveillance of their home. Watari, how long will it take to prepare the wiretaps and cameras we need?"
Glare,Watari,"Well, starting tomorrow, I can set them up at any time, provided we know when both houses will be empty."
Glare,Light's friend,"[offscreen] See ya later, Light!"
Glare,Light,"Yeah, see ya tomorrow. [he grabs the doorhandle to find it's locked][thinking] What? No one's home yet?"
Glare,Light,[taking off shoes] I'm home!
Glare,Light,Huh? Hmm...
Glare,Ryuk,"How's it going? I don't think anyone else is in the house right now. Do you wanna play some videogames? [Light lays down on his bed, ignoring Ryuk] Come on, it's been a while!"
Glare,Ryuk,You listening?
